"CBSA Code","Metropolitan Division Code","CSA Code","CBSA_Title","MMSA","Metropolitan Division Title","CSA Title","Counties","State Name","FIPS State Code","FIPS County Code","Central/Outlying County","county"
"518","19820","47664","220","Detroit-Warren-Dearborn, MI","Metropolitan Statistical Area","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI","Oakland","Michigan","26","125","Central","oakland,michigan"
"519","19820","47664","220","Detroit-Warren-Dearborn, MI","Metropolitan Statistical Area","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI","St. Clair","Michigan","26","147","Outlying","st. clair,michigan"
"520","19860",NA,NA,"Dickinson, ND","Micropolitan Statistical Area",NA,NA,"Billings","North Dakota","38","007","Outlying","billings,north dakota"
"521","19860",NA,NA,"Dickinson, ND","Micropolitan Statistical Area",NA,NA,"Stark","North Dakota","38","089","Central","stark,north dakota"
"522","19940",NA,"221","Dixon, IL","Micropolitan Statistical Area",NA,"Dixon-Sterling, IL","Lee","Illinois","17","103","Central","lee,illinois"
"523","19980",NA,NA,"Dodge City, KS","Micropolitan Statistical Area",NA,NA,"Ford","Kansas","20","057","Central","ford,kansas"
"524","20020",NA,"222","Dothan, AL","Metropolitan Statistical Area",NA,"Dothan-Ozark, AL","Geneva","Alabama","01","061","Outlying","geneva,alabama"
"525","20020",NA,"222","Dothan, AL","Metropolitan Statistical Area",NA,"Dothan-Ozark, AL","Henry","Alabama","01","067","Outlying","henry,alabama"
"526","20020",NA,"222","Dothan, AL","Metropolitan Statistical Area",NA,"Dothan-Ozark, AL","Houston","Alabama","01","069","Central","houston,alabama"
"527","20060",NA,NA,"Douglas, GA","Micropolitan Statistical Area",NA,NA,"Atkinson","Georgia","13","003","Outlying","atkinson,georgia"
"528","20060",NA,NA,"Douglas, GA","Micropolitan Statistical Area",NA,NA,"Coffee","Georgia","13","069","Central","coffee,georgia"
"529","20100",NA,"428","Dover, DE","Metropolitan Statistical Area",NA,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","Kent","Delaware","10","001","Central","kent,delaware"
"530","20140",NA,NA,"Dublin, GA","Micropolitan Statistical Area",NA,NA,"Johnson","Georgia","13","167","Outlying","johnson,georgia"
"531","20140",NA,NA,"Dublin, GA","Micropolitan Statistical Area",NA,NA,"Laurens","Georgia","13","175","Central","laurens,georgia"
"532","20140",NA,NA,"Dublin, GA","Micropolitan Statistical Area",NA,NA,"Treutlen","Georgia","13","283","Outlying","treutlen,georgia"
"533","20180",NA,"524","DuBois, PA","Micropolitan Statistical Area",NA,"State College-DuBois, PA","Clearfield","Pennsylvania","42","033","Central","clearfield,pennsylvania"
"534","20220",NA,NA,"Dubuque, IA","Metropolitan Statistical Area",NA,NA,"Dubuque","Iowa","19","061","Central","dubuque,iowa"
"535","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area",NA,NA,"Carlton","Minnesota","27","017","Outlying","carlton,minnesota"
"536","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area",NA,NA,"Lake","Minnesota","27","075","Outlying","lake,minnesota"
"537","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area",NA,NA,"St. Louis","Minnesota","27","137","Central","st. louis,minnesota"
"538","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area",NA,NA,"Douglas","Wisconsin","55","031","Central","douglas,wisconsin"
"539","20300",NA,NA,"Dumas, TX","Micropolitan Statistical Area",NA,NA,"Moore","Texas","48","341","Central","moore,texas"
"540","20340",NA,NA,"Duncan, OK","Micropolitan Statistical Area",NA,NA,"Stephens","Oklahoma","40","137","Central","stephens,oklahoma"
"541","20420",NA,NA,"Durango, CO","Micropolitan Statistical Area",NA,NA,"La Plata","Colorado","08","067","Central","la plata,colorado"
"542","20460",NA,"206","Durant, OK","Micropolitan Statistical Area",NA,"Dallas-Fort Worth, TX-OK","Bryan","Oklahoma","40","013","Central","bryan,oklahoma"
"543","20500",NA,"450","Durham-Chapel Hill, NC","Metropolitan Statistical Area",NA,"Raleigh-Durham-Cary, NC","Chatham","North Carolina","37","037","Central","chatham,north carolina"
"544","20500",NA,"450","Durham-Chapel Hill, NC","Metropolitan Statistical Area",NA,"Raleigh-Durham-Cary, NC","Durham","North Carolina","37","063","Central","durham,north carolina"
"545","20500",NA,"450","Durham-Chapel Hill, NC","Metropolitan Statistical Area",NA,"Raleigh-Durham-Cary, NC","Granville","North Carolina","37","077","Outlying","granville,north carolina"
"546","20500",NA,"450","Durham-Chapel Hill, NC","Metropolitan Statistical Area",NA,"Raleigh-Durham-Cary, NC","Orange","North Carolina","37","135","Central","orange,north carolina"
"547","20500",NA,"450","Durham-Chapel Hill, NC","Metropolitan Statistical Area",NA,"Raleigh-Durham-Cary, NC","Person","North Carolina","37","145","Outlying","person,north carolina"
"548","20540",NA,NA,"Dyersburg, TN","Micropolitan Statistical Area",NA,NA,"Dyer","Tennessee","47","045","Central","dyer,tennessee"
"549","20580",NA,NA,"Eagle Pass, TX","Micropolitan Statistical Area",NA,NA,"Maverick","Texas","48","323","Central","maverick,texas"
"550","20660",NA,"548","Easton, MD","Micropolitan Statistical Area",NA,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Talbot","Maryland","24","041","Central","talbot,maryland"
"551","20700",NA,"408","East Stroudsburg, PA","Metropolitan Statistical Area",NA,"New York-Newark, NY-NJ-CT-PA","Monroe","Pennsylvania","42","089","Central","monroe,pennsylvania"
"552","20740",NA,"232","Eau Claire, WI","Metropolitan Statistical Area",NA,"Eau Claire-Menomonie, WI","Chippewa","Wisconsin","55","017","Central","chippewa,wisconsin"
"553","20740",NA,"232","Eau Claire, WI","Metropolitan Statistical Area",NA,"Eau Claire-Menomonie, WI","Eau Claire","Wisconsin","55","035","Central","eau claire,wisconsin"
"554","20780",NA,"233","Edwards, CO","Micropolitan Statistical Area",NA,"Edwards-Glenwood Springs, CO","Eagle","Colorado","08","037","Central","eagle,colorado"
"555","20820",NA,NA,"Effingham, IL","Micropolitan Statistical Area",NA,NA,"Effingham","Illinois","17","049","Central","effingham,illinois"
"556","20900",NA,"288","El Campo, TX","Micropolitan Statistical Area",NA,"Houston-The Woodlands, TX","Wharton","Texas","48","481","Central","wharton,texas"
"557","20940",NA,NA,"El Centro, CA","Metropolitan Statistical Area",NA,NA,"Imperial","California","06","025","Central","imperial,california"
"558","20980",NA,NA,"El Dorado, AR","Micropolitan Statistical Area",NA,NA,"Union","Arkansas","05","139","Central","union,arkansas"
"559","21020",NA,"545","Elizabeth City, NC","Micropolitan Statistical Area",NA,"Virginia Beach-Norfolk, VA-NC","Pasquotank","North Carolina","37","139","Central","pasquotank,north carolina"
"560","21020",NA,"545","Elizabeth City, NC","Micropolitan Statistical Area",NA,"Virginia Beach-Norfolk, VA-NC","Perquimans","North Carolina","37","143","Outlying","perquimans,north carolina"
"561","21060",NA,"350","Elizabethtown-Fort Knox, KY","Metropolitan Statistical Area",NA,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN","Hardin","Kentucky","21","093","Central","hardin,kentucky"
"562","21060",NA,"350","Elizabethtown-Fort Knox, KY","Metropolitan Statistical Area",NA,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN","Larue","Kentucky","21","123","Outlying","larue,kentucky"
"563","21060",NA,"350","Elizabethtown-Fort Knox, KY","Metropolitan Statistical Area",NA,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN","Meade","Kentucky","21","163","Outlying","meade,kentucky"
"564","21120",NA,NA,"Elk City, OK","Micropolitan Statistical Area",NA,NA,"Beckham","Oklahoma","40","009","Central","beckham,oklahoma"
"565","21140",NA,"515","Elkhart-Goshen, IN","Metropolitan Statistical Area",NA,"South Bend-Elkhart-Mishawaka, IN-MI","Elkhart","Indiana","18","039","Central","elkhart,indiana"
"566","21180",NA,NA,"Elkins, WV","Micropolitan Statistical Area",NA,NA,"Randolph","West Virginia","54","083","Central","randolph,west virginia"
"567","21220",NA,NA,"Elko, NV","Micropolitan Statistical Area",NA,NA,"Elko","Nevada","32","007","Central","elko,nevada"
"568","21220",NA,NA,"Elko, NV","Micropolitan Statistical Area",NA,NA,"Eureka","Nevada","32","011","Outlying","eureka,nevada"
"569","21260",NA,NA,"Ellensburg, WA","Micropolitan Statistical Area",NA,NA,"Kittitas","Washington","53","037","Central","kittitas,washington"
"570","21300",NA,"236","Elmira, NY","Metropolitan Statistical Area",NA,"Elmira-Corning, NY","Chemung","New York","36","015","Central","chemung,new york"
"571","21340",NA,"238","El Paso, TX","Metropolitan Statistical Area",NA,"El Paso-Las Cruces, TX-NM","El Paso","Texas","48","141","Central","el paso,texas"
"572","21340",NA,"238","El Paso, TX","Metropolitan Statistical Area",NA,"El Paso-Las Cruces, TX-NM","Hudspeth","Texas","48","229","Outlying","hudspeth,texas"
"573","21380",NA,NA,"Emporia, KS","Micropolitan Statistical Area",NA,NA,"Chase","Kansas","20","017","Outlying","chase,kansas"
"574","21380",NA,NA,"Emporia, KS","Micropolitan Statistical Area",NA,NA,"Lyon","Kansas","20","111","Central","lyon,kansas"
"575","21420",NA,NA,"Enid, OK","Metropolitan Statistical Area",NA,NA,"Garfield","Oklahoma","40","047","Central","garfield,oklahoma"
"576","21460",NA,NA,"Enterprise, AL","Micropolitan Statistical Area",NA,NA,"Coffee","Alabama","01","031","Central","coffee,alabama"
"577","21500",NA,"240","Erie, PA","Metropolitan Statistical Area",NA,"Erie-Meadville, PA","Erie","Pennsylvania","42","049","Central","erie,pennsylvania"
"578","21540",NA,NA,"Escanaba, MI","Micropolitan Statistical Area",NA,NA,"Delta","Michigan","26","041","Central","delta,michigan"
"579","21580",NA,"106","Española, NM","Micropolitan Statistical Area",NA,"Albuquerque-Santa Fe-Las Vegas, NM","Rio Arriba","New Mexico","35","039","Central","rio arriba,new mexico"
"580","21640",NA,NA,"Eufaula, AL-GA","Micropolitan Statistical Area",NA,NA,"Barbour","Alabama","01","005","Central","barbour,alabama"
"581","21640",NA,NA,"Eufaula, AL-GA","Micropolitan Statistical Area",NA,NA,"Quitman","Georgia","13","239","Outlying","quitman,georgia"
"582","21660",NA,NA,"Eugene-Springfield, OR","Metropolitan Statistical Area",NA,NA,"Lane","Oregon","41","039","Central","lane,oregon"
"583","21700",NA,NA,"Eureka-Arcata, CA","Micropolitan Statistical Area",NA,NA,"Humboldt","California","06","023","Central","humboldt,california"
"584","21740",NA,NA,"Evanston, WY","Micropolitan Statistical Area",NA,NA,"Uinta","Wyoming","56","041","Central","uinta,wyoming"
"585","21780",NA,NA,"Evansville, IN-KY","Metropolitan Statistical Area",NA,NA,"Posey","Indiana","18","129","Outlying","posey,indiana"
"586","21780",NA,NA,"Evansville, IN-KY","Metropolitan Statistical Area",NA,NA,"Vanderburgh","Indiana","18","163","Central","vanderburgh,indiana"
"587","21780",NA,NA,"Evansville, IN-KY","Metropolitan Statistical Area",NA,NA,"Warrick","Indiana","18","173","Central","warrick,indiana"
"588","21780",NA,NA,"Evansville, IN-KY","Metropolitan Statistical Area",NA,NA,"Henderson","Kentucky","21","101","Central","henderson,kentucky"
"589","21820",NA,NA,"Fairbanks, AK","Metropolitan Statistical Area",NA,NA,"Fairbanks North Star Borough","Alaska","02","090","Central","fairbanks north star borough,alaska"
"590","21840",NA,NA,"Fairfield, IA","Micropolitan Statistical Area",NA,NA,"Jefferson","Iowa","19","101","Central","jefferson,iowa"
"591","21860",NA,NA,"Fairmont, MN","Micropolitan Statistical Area",NA,NA,"Martin","Minnesota","27","091","Central","martin,minnesota"
"592","21900",NA,"390","Fairmont, WV","Micropolitan Statistical Area",NA,"Morgantown-Fairmont, WV","Marion","West Virginia","54","049","Central","marion,west virginia"
"593","21980",NA,NA,"Fallon, NV","Micropolitan Statistical Area",NA,NA,"Churchill","Nevada","32","001","Central","churchill,nevada"
"594","22020",NA,"244","Fargo, ND-MN","Metropolitan Statistical Area",NA,"Fargo-Wahpeton, ND-MN","Clay","Minnesota","27","027","Central","clay,minnesota"
"595","22020",NA,"244","Fargo, ND-MN","Metropolitan Statistical Area",NA,"Fargo-Wahpeton, ND-MN","Cass","North Dakota","38","017","Central","cass,north dakota"
"596","22060",NA,"378","Faribault-Northfield, MN","Micropolitan Statistical Area",NA,"Minneapolis-St. Paul, MN-WI","Rice","Minnesota","27","131","Central","rice,minnesota"
"597","22100",NA,"476","Farmington, MO","Micropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","St. Francois","Missouri","29","187","Central","st. francois,missouri"
"598","22140",NA,NA,"Farmington, NM","Metropolitan Statistical Area",NA,NA,"San Juan","New Mexico","35","045","Central","san juan,new mexico"
"599","22180",NA,"246","Fayetteville, NC","Metropolitan Statistical Area",NA,"Fayetteville-Sanford-Lumberton, NC","Cumberland","North Carolina","37","051","Central","cumberland,north carolina"
"600","22180",NA,"246","Fayetteville, NC","Metropolitan Statistical Area",NA,"Fayetteville-Sanford-Lumberton, NC","Harnett","North Carolina","37","085","Outlying","harnett,north carolina"
"601","22180",NA,"246","Fayetteville, NC","Metropolitan Statistical Area",NA,"Fayetteville-Sanford-Lumberton, NC","Hoke","North Carolina","37","093","Central","hoke,north carolina"
"602","22220",NA,NA,"Fayetteville-Springdale-Rogers, AR","Metropolitan Statistical Area",NA,NA,"Benton","Arkansas","05","007","Central","benton,arkansas"
"603","22220",NA,NA,"Fayetteville-Springdale-Rogers, AR","Metropolitan Statistical Area",NA,NA,"Madison","Arkansas","05","087","Outlying","madison,arkansas"
"604","22220",NA,NA,"Fayetteville-Springdale-Rogers, AR","Metropolitan Statistical Area",NA,NA,"Washington","Arkansas","05","143","Central","washington,arkansas"
"605","22260",NA,NA,"Fergus Falls, MN","Micropolitan Statistical Area",NA,NA,"Otter Tail","Minnesota","27","111","Central","otter tail,minnesota"
"606","22280",NA,"456","Fernley, NV","Micropolitan Statistical Area",NA,"Reno-Carson City-Fernley, NV","Lyon","Nevada","32","019","Central","lyon,nevada"
"607","22300",NA,"534","Findlay, OH","Micropolitan Statistical Area",NA,"Toledo-Findlay-Tiffin, OH","Hancock","Ohio","39","063","Central","hancock,ohio"
"608","22340",NA,NA,"Fitzgerald, GA","Micropolitan Statistical Area",NA,NA,"Ben Hill","Georgia","13","017","Central","ben hill,georgia"
"609","22380",NA,NA,"Flagstaff, AZ","Metropolitan Statistical Area",NA,NA,"Coconino","Arizona","04","005","Central","coconino,arizona"
"610","22420",NA,"220","Flint, MI","Metropolitan Statistical Area",NA,"Detroit-Warren-Ann Arbor, MI","Genesee","Michigan","26","049","Central","genesee,michigan"
"611","22500",NA,NA,"Florence, SC","Metropolitan Statistical Area",NA,NA,"Darlington","South Carolina","45","031","Outlying","darlington,south carolina"
"612","22500",NA,NA,"Florence, SC","Metropolitan Statistical Area",NA,NA,"Florence","South Carolina","45","041","Central","florence,south carolina"
"613","22520",NA,NA,"Florence-Muscle Shoals, AL","Metropolitan Statistical Area",NA,NA,"Colbert","Alabama","01","033","Central","colbert,alabama"
"614","22520",NA,NA,"Florence-Muscle Shoals, AL","Metropolitan Statistical Area",NA,NA,"Lauderdale","Alabama","01","077","Central","lauderdale,alabama"
"615","22540",NA,NA,"Fond du Lac, WI","Metropolitan Statistical Area",NA,NA,"Fond du Lac","Wisconsin","55","039","Central","fond du lac,wisconsin"
"616","22580",NA,NA,"Forest City, NC","Micropolitan Statistical Area",NA,NA,"Rutherford","North Carolina","37","161","Central","rutherford,north carolina"
"617","22620",NA,"368","Forrest City, AR","Micropolitan Statistical Area",NA,"Memphis-Forrest City, TN-MS-AR","St. Francis","Arkansas","05","123","Central","st. francis,arkansas"
"618","22660",NA,NA,"Fort Collins, CO","Metropolitan Statistical Area",NA,NA,"Larimer","Colorado","08","069","Central","larimer,colorado"
"619","22700",NA,NA,"Fort Dodge, IA","Micropolitan Statistical Area",NA,NA,"Webster","Iowa","19","187","Central","webster,iowa"
"620","22780",NA,NA,"Fort Leonard Wood, MO","Micropolitan Statistical Area",NA,NA,"Pulaski","Missouri","29","169","Central","pulaski,missouri"
"621","22800",NA,"161","Fort Madison-Keokuk, IA-IL-MO","Micropolitan Statistical Area",NA,"Burlington-Fort Madison-Keokuk, IA-IL-MO","Hancock","Illinois","17","067","Outlying","hancock,illinois"
"622","22800",NA,"161","Fort Madison-Keokuk, IA-IL-MO","Micropolitan Statistical Area",NA,"Burlington-Fort Madison-Keokuk, IA-IL-MO","Lee","Iowa","19","111","Central","lee,iowa"
"623","22800",NA,"161","Fort Madison-Keokuk, IA-IL-MO","Micropolitan Statistical Area",NA,"Burlington-Fort Madison-Keokuk, IA-IL-MO","Clark","Missouri","29","045","Outlying","clark,missouri"
"624","22820",NA,NA,"Fort Morgan, CO","Micropolitan Statistical Area",NA,NA,"Morgan","Colorado","08","087","Central","morgan,colorado"
"625","22840",NA,"497","Fort Payne, AL","Micropolitan Statistical Area",NA,"Scottsboro-Fort Payne, AL","DeKalb","Alabama","01","049","Central","dekalb,alabama"
"626","22860",NA,"217","Fort Polk South, LA","Micropolitan Statistical Area",NA,"DeRidder-Fort Polk South, LA","Vernon Parish","Louisiana","22","115","Central","vernon parish,louisiana"
"627","22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area",NA,NA,"Crawford","Arkansas","05","033","Central","crawford,arkansas"
"628","22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area",NA,NA,"Franklin","Arkansas","05","047","Outlying","franklin,arkansas"
"629","22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area",NA,NA,"Sebastian","Arkansas","05","131","Central","sebastian,arkansas"
"630","22900",NA,NA,"Fort Smith, AR-OK","Metropolitan Statistical Area",NA,NA,"Sequoyah","Oklahoma","40","135","Outlying","sequoyah,oklahoma"
"631","23060",NA,"258","Fort Wayne, IN","Metropolitan Statistical Area",NA,"Fort Wayne-Huntington-Auburn, IN","Allen","Indiana","18","003","Central","allen,indiana"
"632","23060",NA,"258","Fort Wayne, IN","Metropolitan Statistical Area",NA,"Fort Wayne-Huntington-Auburn, IN","Whitley","Indiana","18","183","Outlying","whitley,indiana"
"633","23140",NA,"320","Frankfort, IN","Micropolitan Statistical Area",NA,"Lafayette-West Lafayette-Frankfort, IN","Clinton","Indiana","18","023","Central","clinton,indiana"
